"attrib_name","TCGA.3H.AB3K","TCGA.3H.AB3L","TCGA.3H.AB3M","TCGA.3H.AB3O","TCGA.3H.AB3S","TCGA.3H.AB3T","TCGA.3H.AB3U","TCGA.3H.AB3X","TCGA.3U.A98D","TCGA.3U.A98E","TCGA.3U.A98F","TCGA.3U.A98G","TCGA.3U.A98H","TCGA.3U.A98I","TCGA.3U.A98J","TCGA.LK.A4NW","TCGA.LK.A4NY","TCGA.LK.A4NZ","TCGA.LK.A4O0","TCGA.LK.A4O2","TCGA.LK.A4O4","TCGA.LK.A4O5","TCGA.LK.A4O6","TCGA.LK.A4O7","TCGA.MQ.A4KX","TCGA.MQ.A4LC","TCGA.MQ.A4LI","TCGA.MQ.A4LJ","TCGA.MQ.A4LM","TCGA.MQ.A4LP","TCGA.MQ.A4LV","TCGA.MQ.A6BL","TCGA.MQ.A6BN","TCGA.MQ.A6BQ","TCGA.MQ.A6BR","TCGA.MQ.A6BS","TCGA.NQ.A57I","TCGA.NQ.A638","TCGA.SC.A6LM","TCGA.SC.A6LN","TCGA.SC.A6LP","TCGA.SC.A6LQ","TCGA.SC.A6LR","TCGA.SC.AA5Z","TCGA.SH.A7BC","TCGA.SH.A7BD","TCGA.SH.A7BH","TCGA.SH.A9CT","TCGA.SH.A9CU","TCGA.TS.A7OU","TCGA.TS.A7OY","TCGA.TS.A7OZ","TCGA.TS.A7P0","TCGA.TS.A7P1","TCGA.TS.A7P3","TCGA.TS.A7P6","TCGA.TS.A7P7","TCGA.TS.A7P8","TCGA.TS.A7PB","TCGA.TS.A8AF","TCGA.TS.A8AI","TCGA.TS.A8AS","TCGA.TS.A8AV","TCGA.TS.A8AY","TCGA.UD.AABY","TCGA.UD.AABZ","TCGA.UD.AAC1","TCGA.UD.AAC4","TCGA.UD.AAC5","TCGA.UD.AAC6","TCGA.UD.AAC7","TCGA.UT.A88C","TCGA.UT.A88D","TCGA.UT.A88E","TCGA.UT.A88G","TCGA.UT.A97Y","TCGA.XT.AASU","TCGA.YS.A95B","TCGA.YS.A95C","TCGA.YS.AA4M","TCGA.ZN.A9VO","TCGA.ZN.A9VP","TCGA.ZN.A9VQ","TCGA.ZN.A9VS","TCGA.ZN.A9VU","TCGA.ZN.A9VV","TCGA.ZN.A9VW"
"LTBP1",7.9575,8.3238,8.569,8.519,9.784,8.7963,6.5624,7.8091,13.0265,4.7413,8.95,11.433,9.1538,10.3469,7.8523,8.0505,9.0346,9.8652,9.6052,7.7376,9.6555,9.1773,9.8741,10.7256,9.0887,5.8899,7.7769,8.1796,11.1525,10.2109,9.2148,9.9235,7.5254,7.0708,8.7872,7.0652,12.6641,9.2247,10.5063,10.5993,10.4933,8.0029,7.1667,9.8721,10.4396,7.4498,6.4525,9.6655,6.7105,8.1337,10.2584,11.4571,10.1925,10.3797,10.8279,9.0744,14.626,10.2193,7.7867,10.3078,11.6391,9.0802,11.0507,8.5742,12.7293,8.3322,6.7301,10.954,9.5994,8.7406,9.4599,8.5269,10.5287,7.8324,9.9495,10.6794,10.6645,11.0692,5.8687,9.9857,6.8963,7.9534,11.9957,8.124,7.6814,8.8966,10.3137
"LTF",10.0148,10.0528,1.0928,5.5331,4.3809,5.1589,6.6617,3.6867,2.8042,3.6782,1.7411,5.6048,4.5362,2.8524,11.7203,7.4827,5.0849,7.0671,9.8141,3.0685,8.6145,2.3916,8.8253,10.5321,10.6168,9.696,8.5276,6.428,6.7948,4.9357,4.4007,4.9088,5.5272,3.1381,4.6501,7.7223,4.2461,3.5539,2.9056,11.5175,4.9119,9.4495,8.126,11.7555,3.7747,7.3651,13.51,9.7181,6.5318,9.2436,11.4057,8.6363,7.6504,1.5206,5.0626,1.9831,3.5415,10.1597,1.8018,7.2546,3.8323,10.5056,12.4706,8.341,2.3856,3.0188,2.6673,5.82,3.9889,4.4777,1.9914,8.5825,13.0968,0.4648,4.5736,8.3708,8.6935,2.8844,4.1785,13.127,6.9739,5.7488,2.1704,3.2,2.2685,1.7698,1.787
"LUM",11.5934,11.7654,15.8232,14.7448,14.2384,12.116,11.3379,11.1786,15.6932,10.4467,12.0895,15.0455,14.8978,15.4428,15.3167,12.7413,14.5821,13.16,12.8454,11.3566,13.2674,12.7844,14.4636,13.9505,13.3321,10.6178,17.2277,13.0714,13.1891,13.2601,13.0523,12.6747,11.3259,12.1055,13.2632,12.3685,11.3456,11.4166,11.7869,14.9321,15.5258,11.578,14.8158,14.1672,12.9181,9.547,13.0235,13.8978,14.9416,12.5792,14.8286,14.544,14.5312,11.8542,15.059,16.313,9.1356,13.9505,12.7627,12.7593,14.5109,12.6404,14.8685,14.5076,14.6995,9.9675,14.133,11.2026,13.5987,11.9929,11.7361,13.0668,13.5339,13.7573,15.2038,14.1255,14.6721,14.3465,12.1422,11.9146,8.5554,12.0814,14.2786,12.142,11.9716,11.2622,12.4676
"LYPD1",6.9242,6.1243,9.4494,5.9078,8.5579,7.4949,3.1585,10.4139,6.7162,6.3025,5.9695,9.4237,6.6556,7.2389,7.0225,7.9309,8.6644,6.9975,9.3808,7.6022,5.3714,6.9367,10.771,7.7833,4.9232,5.6791,4.3629,6.7288,6.7157,7.5641,6.5909,5.8479,6.2369,4.7682,8.0052,5.0557,9.4604,5.23,9.7747,8.2889,10.6617,7.2653,3.1075,8.0708,4.79,7.3061,8.3133,4.8169,7.0175,7.1014,7.098,10.1725,4.4885,8.4875,7.5084,7.1195,8.7787,6.8829,8.2172,8.8186,7.6275,5.9621,7.7119,7.6524,8.0784,9.0278,8.6019,8.0598,6.1106,7.0798,4.3028,5.6629,7.6546,7.0562,9.8193,7.5743,7.3147,6.3092,2.9859,7.6014,9.1871,4.3849,9.4925,4.958,6.6974,11.9438,10.0913
"LYPD6",7.3342,6.763,8.4757,5.6071,7.9069,7.4055,8.1351,7.0663,8.9687,8.3537,6.0991,2.7608,5.7854,7.3149,6.7185,5.8558,7.1075,8.9589,10.2791,6.0449,2.9239,7.3607,7.0272,9.8808,7.0259,7.2908,4.0526,9.5758,6.7787,8.0734,8.2543,8.1622,4.6607,7.3201,9.1737,6.8778,4.3875,8.0138,5.5545,7.5695,7.098,7.1715,7.0547,7.1632,7.7916,5.8504,2.4139,5.7566,8.8369,6.5858,6.7034,7.9755,7.7955,7.3376,6.1064,7.6527,7.4471,4.5162,6.875,7.146,6.5988,6.2966,5.1369,7.7293,5.2865,7.4807,8.6949,7.5216,7.2671,7.5627,8.0523,7.271,7.3871,8.0549,8.8038,5.8313,7.5619,8.8616,8.2994,7.3802,5.2866,9.3431,7.5683,7.6653,7.7674,2.7276,7.9472
"LYVE1",7.0653,4.3676,7.452,5.6356,6.5503,8.5023,9.7908,8.957,5.1627,5.0983,6.6853,11.0049,7.0684,10.6091,8.5039,7.5527,3.3595,7.6678,7.8596,12.8555,10.6233,7.4631,7.7701,4.1475,6.5179,3.9525,6.4733,5.1485,6.211,10.763,7.2471,4.0231,6.6772,6.5644,8.5107,6.5262,7.4078,6.4222,4.7822,4.132,7.3101,9.4733,7.8185,9.703,6.5848,4.2531,5.6539,9.4912,9.0005,8.5878,9.1827,8.0488,5.3977,3.6106,9.8632,5.4439,5.9465,10.4461,5.6363,6.6411,6.2443,9.2747,9.2492,6.5561,6.5781,6.2478,6.3617,6.8443,6.0864,7.9857,6.9328,8.6314,5.9945,6.5968,8.6313,9.0714,7.9426,7.9999,6.4655,9.9473,5.4281,4.37,5.4072,10.6432,9.3059,6.3315,8.5772
"LYZ",14.7567,10.3946,10.3681,14.7702,9.1211,13.487,8.4466,9.3949,8.6134,10.0928,10.5627,11.9579,12.4488,11.0763,11.8368,8.6304,9.0016,11.4814,12.1406,12.4035,14.788,12.1424,10.1998,9.032,10.1728,10.2711,8.917,9.146,12.0982,10.6388,11.7718,12.983,9.9351,12.807,9.8186,9.3266,8.3001,10.8297,12.7262,9.8265,9.8499,11.6259,9.5414,10.7425,12.4479,9.6899,11.6521,10.4464,8.2831,10.4732,12.2824,9.986,12.0296,8.9834,11.8902,12.1964,8.6386,12.9626,12.2272,11.2376,10.1158,10.5371,13.4451,9.3272,12.0364,6.9282,9.3173,9.4152,12.7289,12.2123,10.8384,12.0404,11.5285,9.9313,10.9918,9.0273,9.8886,9.2078,10.9283,13.4654,9.7303,10.4256,13.7417,10.5661,10.4962,8.7016,11.8987
"MAL2",11.4254,11.4396,9.7484,8.8858,11.2693,7.3119,10.7514,9.0735,11.2836,11.2964,6.5714,3.0395,12.1047,10.2876,11.4752,11.8621,11.1648,11.6959,6.0202,9.7193,12.6273,9.8825,7.8409,11.2396,10.2704,11.0199,10.7908,11.3174,2.2311,6.6208,5.816,8.4732,11.9485,11.3922,10.6143,13.2688,8.9534,9.6375,9.2184,11.0627,5.9508,11.3357,10.1824,11.3182,11.8213,9.3475,5.1196,11.9999,9.6048,9.252,10.3006,10.9217,10.7935,11.7184,8.7121,10.9386,8.4539,12.0341,11.1628,9.6119,10.2281,9.7476,8.36,10.248,8.281,10.2099,11.3393,8.8322,11.873,9.7544,10.4236,11.0335,10.7633,12.2111,11.3793,8.3363,6.293,12.809,9.2858,8.5382,9.7034,12.4574,9.8608,11.0534,10.4544,8.1405,7.7193
"MALL",6.4015,10.5478,10.018,8.7715,7.805,8.3365,8.4384,7.6914,10.2683,6.1111,6.1868,9.8152,8.0948,9.1018,9.2146,8.4367,9.6573,9.0639,8.8788,10.0365,13.2931,8.3302,9.554,9.0036,9.051,8.074,9.3655,10.2733,8.9853,7.6618,6.8405,8.2158,7.9013,7.6881,9.2978,6.5412,12.6038,8.1021,5.8934,10.3984,8.1314,10.7232,10.2059,10.9297,8.2763,6.8535,7.2691,10.4071,10.3887,8.8373,8.6703,9.7381,9.7412,13.0177,9.3497,9.736,8.3682,10.1119,8.2915,11.1192,8.1061,9.5178,10.0989,9.2363,8.2612,9.1692,8.0712,5.7985,6.5625,7.3453,6.987,8.4726,9.2435,8.0216,8.3409,9.2805,8.5411,9.776,10.057,8.2646,7.339,7.4399,7.5504,6.9147,5.5133,4.8235,6.1143
"MAMDC2",4.9767,3.2541,7.6047,4.6568,6.8631,10.2874,7.1079,7.7336,8.9871,5.1417,5.0789,7.4805,6.5316,8.4004,5.2602,7.3234,5.3065,7.5434,7.3854,7.2451,8.8121,5.7692,4.8306,6.3374,6.541,6.7914,6.5548,8.0502,10.4287,9.1021,5.6793,5.3529,4.0844,4.9107,5.4758,6.929,7.3288,4.5636,3.1219,8.1936,5.6801,6.8138,6.7757,8.7411,6.2444,4.9786,6.1524,7.7422,4.9777,6.3325,8.0393,8.1009,5.7647,9.3224,7.1582,6.9957,6.2215,6.2113,7.7371,8.7625,8.8946,6.113,8.2674,6.8686,9.8494,6.2623,5.1679,4.5268,7.0871,6.9873,7.993,8.0254,6.902,4.1783,7.32,8.7775,7.8177,8.29,7.0996,7.5166,4.3948,7.0239,5.6071,6.8062,6.8956,4.759,7.9387
"MAMSTR",9.0372,6.6873,7.9475,5.2672,8.3389,2.9901,9.5383,8.8407,7.7025,9.3715,6.5891,6.5791,7.8046,7.7497,8.52,9.4466,8.5612,7.7761,4.0192,6.786,4.8306,9.1862,8.8253,8.2976,9.7963,7.9774,8.9748,8.169,4.0884,9.3239,5.2277,7.0109,8.3602,7.5537,8.019,9.9769,7.1896,10.2544,6.5885,9.5292,7.833,8.5176,8.4712,7.1242,7.3516,10.1603,10.5637,7.6172,9.1799,7.7264,6.7287,7.8015,8.7214,6.4426,6.6627,9.1677,8.1719,7.4269,8.9681,7.2272,5.6957,4.5692,4.3248,7.6664,4.8577,7.6029,8.2814,6.78,6.7089,8.4891,4.9431,8.3888,7.2574,5.7907,8.4708,6.66,5.4362,7.5832,9.4908,5.9061,8.7748,8.9453,7.9449,6.4199,7.8885,8.232,3.5241
"MANEAL",8.6409,9.8909,7.2592,7.0071,4.3461,7.8811,9.0744,4.9945,9.6196,4.0953,5.1441,5.1854,6.9784,8.592,6.1714,9.4585,8.1396,8.0445,9.9683,9.1575,7.5094,6.3172,5.0169,8.7306,7.4266,8.3809,8.7337,6.6024,7.6027,8.0292,8.8972,8.8291,5.8209,8.6901,4.5568,9.191,7.8552,9.4301,5.3966,8.7288,5.6347,4.1206,5.7836,4.8903,9.6922,8.4353,8.8121,7.1253,10.1505,4.8454,8.2246,4.9995,8.1132,9.9919,4.2743,9.7695,8.541,4.5472,8.0202,8.9693,8.5997,5.7387,5.9844,6.8803,4.6609,9.545,5.4221,10.2032,9.2,7.1429,9.1759,6.5985,8.2527,10.186,8.131,7.9621,7.4076,8.0981,6.9801,8.5708,9.5229,5.1103,9.4623,3.4606,8.5675,4.6497,8.7896
"MAOA",6.4015,3.5973,6.707,5.4227,3.6893,4.0655,7.0461,6.4269,8.8168,6.9893,3.139,7.7023,5.1562,6.4901,7.6058,5.5755,8.965,8.6497,7.4404,7.5988,11.6732,3.8144,7.0009,4.5998,5.1655,4.2345,9.1448,9.2863,6.2269,7.2783,3.5728,5.2447,2.5506,5.3365,8.4793,4.4352,8.4218,5.4973,5.8124,4.7789,9.1026,5.3987,9.7456,11.6861,8.9649,4.1556,5.6034,9.1927,7.7498,4.3142,7.9594,9.0867,7.056,5.4437,6.7798,9.0744,6.5069,9.1821,3.6367,6.8401,5.5155,8.9976,8.282,9.4291,6.0204,2.0558,10.0697,2.7743,4.5433,3.8878,4.3315,6.0767,7.022,3.1671,8.6592,5.9665,7.1884,5.8412,5.2113,4.9107,4.032,9.8747,3.3285,8.4473,6.9312,5.4719,3.8385
"MAOB",7.9361,5.3322,9.9942,6.8935,7.7125,4.937,9.1856,8.5988,8.058,6.5432,6.7443,8.5456,8.0064,7.3856,8.3176,5.9522,9.1619,8.653,5.9331,5.5601,9.2871,8.0373,8.3649,7.366,8.1338,7.4857,9.4875,10.09,4.9718,6.2199,5.6331,4.6786,8.5215,9.8743,11.3881,6.9467,4.4404,6.7713,8.276,8.8356,2.978,7.2226,9.1413,11.3826,9.3188,7.6466,9.9622,10.8784,9.5972,8.1726,9.1231,8.7604,8.1867,6.3711,8.5164,9.0601,8.7283,11.705,7.6718,10.2642,7.9182,9.285,7.9622,9.9294,7.7441,5.8341,10.2457,6.5806,6.9387,7.7284,4.9629,7.9153,7.497,7.1729,8.801,6.4637,7.269,8.3662,9.145,6.3321,7.2237,6.145,7.0947,9.4943,9.6008,9.4125,6.273
"MAP6",5.0582,4.1066,9.3819,5.0297,4.6889,4.7999,6.728,8.2596,7.9125,1.8805,6.7337,7.4216,5.6519,6.8649,8.873,5.8669,7.9987,6.8408,7.7466,6.0122,6.8343,6.6056,9.4767,8.4212,5.1032,4.3441,9.5154,9.4196,3.8215,9.0809,7.4231,7.2395,5.57,4.7203,10.254,5.5118,4.4914,9.8415,5.1106,9.9004,7.3481,6.3606,7.1142,7.0585,8.9268,6.1705,1.847,9.0983,8.2024,5.5195,7.1214,7.8092,7.3718,7.291,7.4027,8.9105,6.6816,7.8962,5.6789,7.0331,7.5368,3.792,6.3096,7.5216,7.4493,7.8451,8.696,7.7596,6.8012,4.7173,6.4053,6.1038,7.0907,8.8732,6.3331,5.8313,7.269,9.4424,7.5496,5.7845,3.7478,9.3511,6.3494,3.2,2.4808,8.1156,3.3368
"MAPK10",5.6551,3.1188,5.7615,4.3566,6.0542,1.7291,5.4395,6.7406,4.925,2.7867,8.499,4.6755,4.7832,5.534,6.8393,5.5346,6.8551,4.8387,2.7454,3.5502,7.2374,5.3868,7.3727,5.8906,6.7026,4.0847,3.2982,7.9801,4.2214,5.4429,4.3121,3.2276,2.5506,4.5625,3.9213,4.2656,4.0215,5.2177,8.1304,7.1084,2.6534,5.5664,6.9279,5.2931,5.8068,3.1858,2.1581,7.4193,9.5087,3.9231,4.3141,7.7938,6.057,3.816,8.1415,6.7537,2.2404,6.2778,4.7474,6.1685,4.0349,6.6203,5.3661,5.6228,7.5381,2.8709,5.718,5.5124,6.6718,5.3258,2.3928,6.9111,6.1663,2.4754,8.5139,5.5157,5.4626,3.9326,5.1128,5.3137,1.6755,6.2162,5.6018,2.349,4.647,8.6449,3.0005
"MAPK15",7.424,1.8328,4.1694,4.5186,8.6902,0.5489,8.6903,5.4514,8.3623,8.1317,4.6105,3.273,8.6559,5.5614,8.3541,5.7761,6.6995,3.1203,1.3343,7.078,5.2812,8.4292,8.2244,8.4126,7.8857,5.787,8.0782,9.6186,3.0687,1.7602,5.7501,5.2067,6.8778,8.5663,7.8457,5.0717,6.2109,5.9972,3.9644,5.1491,5.4197,5.6833,9.1149,6.676,5.4892,8.9678,7.5875,8.472,4.5043,5.6776,6.4684,7.3104,8.9483,6.54,6.4164,7.2611,4.5455,7.1772,7.8284,7.5668,3.6794,3.3071,4.0512,6.627,5.9106,8.3463,7.9386,3.6165,3.6039,9.1543,5.7244,8.3629,6.6608,1.8722,6.1353,7.3156,0.8465,6.8522,6.4454,6.894,7.4427,8.0564,7.2016,4.4843,4.9078,8.4197,4.653
"MAPK4",8.2539,1.6486,3.4355,4.986,7.5426,7.4784,4.5354,4.7362,3.1072,6.9271,7.7637,1.6629,6.8145,2.1876,3.351,8.7168,3.9459,6.5859,6.1725,2.8641,6.8888,7.2412,6.6302,9.2944,6.8426,8.0418,5.1419,8.4924,5.6749,1.7602,4.8414,0,4.4929,4.7415,2.7581,5.7362,2.1754,3.3438,4.8103,6.6467,0,2.07,0.9505,2.8498,2.6334,7.1977,8.2232,3.3433,4.2709,6.0302,2.4874,6.8156,3.5113,3.1609,6.169,5.1875,4.8417,3.4524,6.4102,7.4866,8.0892,8.7763,3.1357,1.4458,7.4493,6.0035,4.1447,6.5163,5.4075,8.4587,7.3221,7.8608,7.875,6.1562,7.6916,5.9535,4.389,6.735,5.511,5.8567,8.042,1.6943,7.5369,1.8991,5.2921,7.0786,8.0422
"MAPT",6.2363,4.9291,8.939,5.4551,7.4597,8.2159,8.2046,7.8602,7.71,7.1286,9.0992,4.4558,7.4454,9.9004,8.685,7.8454,6.3358,10.0398,5.0255,8.1647,6.5931,7.0445,8.5363,8.2462,6.8569,7.235,7.9415,5.6172,6.1539,7.7283,9.0511,7.5473,7.5944,5.9142,10.1164,8.0957,5.3799,6.4222,9.9373,5.3124,4.6019,6.7888,6.883,8.5689,6.9576,7.7916,7.6386,8.4495,10.1505,6.9859,6.0637,7.1216,7.2783,6.427,6.4771,4.5871,7.6365,5.6218,8.5507,8.7087,6.9221,6.9836,4.1944,3.9282,7.7687,6.9559,6.1413,10.5307,7.2267,7.8304,8.2139,8.2862,7.7724,8.6968,7.6113,6.7148,8.2031,6.699,10.6802,7.8928,10.8401,3.4965,8.3644,7.9087,7.4427,7.3225,7.4856
"MARCO",11.8292,8.174,7.8207,11.9552,7.0649,3.4227,9.3987,7.9654,6.7646,6.413,1.5619,8.8867,8.2771,8.6507,9.1197,5.5346,3.9933,8.2537,10.0683,13.0381,13.5253,11.766,6.1776,6.1693,6.6867,4.9578,8.4375,5.7825,8.0227,9.0617,11.0918,10.8576,9.5652,9.8262,9.4483,5.5118,5.0966,10.7955,8.1824,7.1281,7.4122,6.9279,8.5451,8.3791,7.5575,9.5613,7.859,8.9999,8.7235,5.0131,8.9987,6.7046,7.8531,8.8065,7.1403,8.7476,2.0681,8.9421,7.9201,10.1281,6.0554,7.9976,11.0252,6.7302,5.5368,6.5077,9.7897,9.9456,8.4733,9.2824,9.1927,6.1478,5.3882,7.6341,9.0776,6.4819,6.9577,10.4367,6.1796,12.5088,8.3764,8.9189,8.9221,10.0599,9.1233,4.5543,10.1859
"MATN3",5.1601,5.2697,7.2839,4.9636,8.0406,5.3181,5.4526,3.5174,8.4253,2.8947,5.4706,8.3423,7.3718,7.5175,3.351,6.5806,5.6107,5.9463,7.657,4.534,8.672,5.9488,7.9593,6.6803,4.4249,4.1159,5.0988,5.0407,7.3097,7.099,7.0283,7.3173,4.4477,3.6673,6.7326,5.8605,6.5547,5.3503,7.3848,8.5977,9.5645,4.3359,4.0749,5.8658,5.9273,4.5114,4.5553,6.9495,3.9923,5.538,6.784,6.5108,6.2147,5.0346,8.1846,8.0175,5.4277,5.3323,5.5774,7.1912,7.6619,3.792,8.1276,2.9812,7.4229,5.6871,3.3849,5.1718,6.4961,5.4449,5.8783,5.5557,6.4006,4.8262,6.9402,7.3207,6.9531,6.353,3.5846,5.4796,3.8243,4.8218,6.5288,4.624,3.2901,4.9786,5.5397
"MCOLN3",7.2843,5.5185,7.3753,3.3584,5.2551,4.7006,6.0266,5.157,2.0923,4.6518,2.5073,1.6629,4.1082,1.8745,4.3883,10.2413,7.0301,6.2846,4.3771,5.3009,6.8888,6.7614,6.3677,5.6656,4.4501,6.4516,7.2406,5.8372,3.9029,5.1253,4.9033,3.6795,6.2603,4.6094,6.407,3.5893,2.8585,4.7689,4.7822,6.4188,1.64,5.4656,5.2416,3.3995,8.1062,5.3085,11.7633,7.8835,7.4698,6.4364,6.5698,6.997,6.3246,4.3987,5.7277,3.9237,4.8417,7.137,5.9924,6.511,5.3607,6.1233,4.6322,6.4463,7.6561,7.3472,3.5491,3.8006,5.7007,3.8878,4.7285,6.9906,3.7726,5.3544,9.4511,2.7211,4.1505,4.4614,6.4454,4.7467,4.8838,9.4822,4.3611,3.2,2.9769,5.5232,7.8432
"MDFI",8.5593,8.1197,8.5356,6.5702,8.278,6.8558,7.7453,7.03,7.1322,7.0606,11.9659,9.9146,8.7259,8.7788,9.3587,7.9529,9.4329,9.6649,5.9773,7.72,9.0773,6.2507,10.3028,7.366,7.9447,7.5065,7.8437,7.9431,7.9041,9.6701,8.8639,7.6744,8.2161,8.3557,8.4142,11.4556,9.9086,5.5956,11.3521,10.0487,10.4404,8.1805,6.7704,8.1654,8.3814,6.04,9.139,7.2562,6.5528,8.0299,8.184,10.5346,7.7955,8.9953,10.1578,8.3084,6.5237,9.467,8.5996,7.5946,8.5769,7.5686,9.0899,6.1106,10.6988,9.183,7.4804,6.96,8.1669,7.2827,6.807,6.2483,8.1599,9.9923,10.067,10.3329,10.5884,9.2215,5.6924,7.0025,5.3134,6.3645,11.188,6.6789,5.3608,10.2438,5.1422
"MEG3",9.4794,9.3378,5.4611,6.5097,8.5426,7.4482,9.1963,4.0598,6.0268,9.9483,10.1142,10.0377,7.3528,8.0928,9.7064,6.8321,7.4886,6.4128,5.3419,6.8567,7.4786,9.2734,10.1568,6.8531,9.1439,9.9238,4.7263,6.6399,10.2881,8.3809,9.861,4.1485,10.3276,9.5555,6.9066,7.3756,9.0744,4.3292,10.9043,8.4399,9.3153,8.4367,8.2615,9.0989,8.0418,10.717,8.3889,5.3505,5.7876,9.3853,5.4697,9.6524,6.6704,9.0267,9.7489,9.6399,10.8038,8.7371,11.5038,8.4626,6.5988,9.6346,10.2127,5.4486,9.7777,10.0823,5.0077,10.8996,9.8375,10.8636,5.8034,10.0772,9.7512,10.4392,4.5204,10.2748,8.7667,7.6495,6.2037,10.0282,10.0404,6.4774,10.0066,6.9576,9.575,10.4359,0.4331
"MEIS3",8.9367,6.4473,8.307,7.7923,7.9824,8.1135,5.6013,4.544,9.2522,3.849,8.8338,9.4469,7.6882,8.3384,7.1562,7.573,8.7229,6.8236,10.6113,7.3373,6.5173,6.9332,9.7269,9.7833,7.196,4.7345,8.4179,6.9882,9.2367,7.8939,8.7106,9.2891,7.9906,5.6818,8.519,5.9189,7.9334,7.2724,5.3399,8.8009,10.8693,7.3269,4.9467,7.4812,7.5748,5.8348,6.0987,7.0325,7.9129,6.91,8.147,10.2502,8.99,7.4028,9.2343,10.5199,9.7455,6.4681,6.5923,9.9087,8.6987,6.5459,8.5502,7.3682,10.2301,7.0957,7.9661,6.9356,8.0387,7.2774,7.3599,6.6049,9.9532,6.2312,9.844,9.7662,7.9285,7.9172,5.7093,8.0329,4.2418,7.1977,9.0072,5.3588,5.0642,6.8056,9.8653
"MEOX1",5.1353,4.7801,4.0756,6.9169,4.9883,7.1187,4.6075,4.1003,6.0742,1.8805,3.139,8.2766,7.039,5.192,4.3883,6.2422,9.7229,6.3896,5.4588,4.3632,1.4045,4.3648,7.811,10.5353,5.7675,4.4459,4.5455,6.6703,6.6839,6.859,4.0453,5.7979,2.7121,4.6548,4.8729,5.3515,6.1956,4.8104,6.3794,5.8852,3.8308,5.0264,6.0504,7.2517,5.1882,3.9958,6.1871,6.9006,0.7467,4.9317,7.236,6.9561,3.7237,1.5206,4.9241,7.1515,7.5734,6.3761,4.8505,5.1135,4.3455,6.8785,6.237,4.2228,8.033,3.9999,3.2481,3.5149,6.1633,5.1265,5.0207,7.8069,8.8505,0.8157,7.8587,6.5779,7.3768,5.2688,5.1381,6.7606,3.667,4.9936,8.5113,2.7896,2.4808,3.5165,1.2634
"MEOX2",3.9666,9.3244,10.5367,7.836,6.8889,5.0421,11.4338,11.7448,10.9567,10.2118,9.1733,8.9576,11.4209,9.9659,12.7588,9.4856,9.3363,9.856,5.1074,6.4443,2.431,4.972,10.0794,9.3861,10.1018,9.0258,13.2686,10.3964,6.4933,10.1303,4.4007,4.8607,9.6437,5.127,9.0437,10.0148,7.7012,8.4429,10.6247,9.6855,7.2462,8.8865,12.0724,10.0793,8.8445,10.5039,5.4968,10.8562,10.0654,7.8423,9.2255,9.3752,12.3941,1.5206,8.6759,10.2695,8.8777,8.8856,9.8931,9.0031,6.2978,5.3415,6.1072,8.3544,9.3375,9.0709,10.2979,9.0213,5.9064,11.2466,7.2433,11.2592,8.0793,8.7086,9.474,7.7118,8.8761,10.1429,10.4482,6.4163,9.2891,7.7224,9.6177,11.4921,3.8055,4.8235,3.1784
"MEST",11.726,13.2511,11.6709,11.4415,11.3323,12.3643,10.8682,13.0612,12.5221,9.3264,15.0005,11.1029,9.9471,12.4455,11.6593,10.8081,13.9116,10.839,5.9059,13.2427,9.3553,11.8057,11.9283,12.8471,11.2266,11.3527,13.1668,12.5551,12.0539,16.1993,12.1253,11.7206,11.9959,9.7107,9.5385,11.5946,9.5191,11.1366,13.0314,11.4662,12.2707,12.6299,12.7507,13.6726,12.3128,11.0229,8.4544,13.6811,14.5897,12.7336,12.8943,14.1792,14.6061,12.1781,13.6737,12.9984,9.156,13.3386,11.9965,12.7366,9.7833,11.4334,9.9572,15.5028,10.5194,11.7593,11.693,13.2089,13.0685,14.0499,13.7703,11.6971,11.8141,11.5246,14.6402,13.2572,12.5534,12.6812,11.0195,13.6365,11.887,11.778,12.58,8.5818,13.047,14.4563,12.8973
"METTL7B",5.7398,5.0641,5.7814,8.6028,4.3105,5.2139,5.3582,5.722,4.4737,4.1398,3.3745,6.674,3.6908,5.506,5.0757,6.0031,4.2094,5.9673,4.2674,7.1246,6.1443,2.4787,5.8645,2.3445,5.1655,3.075,4.0971,5.0029,4.8943,6.6958,6.0254,8.5902,6.808,5.4309,3.2305,3.7523,8.2821,6.0928,4.3938,5.8383,8.3716,7.2794,4.1143,6.4504,2.9693,4.7966,10.2404,4.7093,4.3207,8.4703,5.6657,5.9306,5.8577,5.2624,5.0626,5.5926,6.0887,6.0258,6.7539,5.0072,4.1264,4.0719,6.6136,5.4907,3.0695,4.4799,4.6029,5.0499,4.9918,6.8725,4.0273,3.1165,4.1454,4.5265,6.3711,5.1571,3.0326,3.3769,5.807,5.5559,7.3027,4.3385,2.947,6.5447,7.3579,3.8736,5.0229
